"","text","created","url","latitude","longitude","retweets","hashtag"
"23","#Riverdale
Betty showed a side of her that I knew she had. bad gal betty she knows what is coming",2017-12-14 02:06:41,"https://twitter.com/KaylanPhillip/status/941127271091507200",NA,NA,0,"#Riverdale"
"24","Southside and Riverdale High will be merged when the show returns. That should be interesting. #Riverdale",2017-12-14 02:06:40,"https://twitter.com/hilaryerhards/status/941127265592795137",NA,NA,0,"#Riverdale"
"25","How am I suppose to wait til mid January? #riverdale",2017-12-14 02:06:39,"https://twitter.com/sofijathomas/status/941127262694526976",NA,NA,0,"#Riverdale"
"26","#Riverdale
Also...FP is hot <ed><a0><bd><ed><b8><97>",2017-12-14 02:06:39,"https://twitter.com/xxMusixislifexx/status/941127262207971328",NA,NA,0,"#Riverdale"
"27","Also I don't think the janitor was actually the Black Hood I really can't believe it <ed><a0><be><ed><b4><94> #Riverdale",2017-12-14 02:06:38,"https://twitter.com/kisumeleon/status/941127259569709057",NA,NA,0,"#Riverdale"
"28","Betty<e2><80><99>s Christmas sweater is the https://t.co/zsLXSetkNW #Riverdale #BettyCooper",2017-12-14 02:06:38,"https://twitter.com/creed_miranda/status/941127258240176129",NA,NA,0,"#Riverdale"
"29","I could never ship V and Archie. I don't see the chemistry between them. <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><bd><e2><80><8d><e2><99><80><ef><b8><8f> #Riverdale",2017-12-14 02:06:37,"https://twitter.com/maggieep_/status/941127255727726592",NA,NA,0,"#Riverdale"
"30","so the black hood isn't the black hood that we just thought that it was, Archie and Veronica are back together, the<e2><80><a6> https://t.co/kPb9qVaEZW",2017-12-14 02:06:36,"https://twitter.com/kaatttieeee_f/status/941127249931243520",NA,NA,1,"#Riverdale"
"31","A month till the next #Riverdale chapter?! omg man... after this finale... I can<e2><80><99>t. Just can<e2><80><99>t.",2017-12-14 02:06:36,"https://twitter.com/missCapp/status/941127249138540544",NA,NA,0,"#Riverdale"
"32","I'M SURE DYLAN SPROUSE TOOK THESE PICTURES #riverdale 

thx",2017-12-14 02:06:35,"https://twitter.com/Jaynikrnapa/status/941127247456559104",NA,NA,0,"#Riverdale"
"33","#Riverdale is too good with the way they end episodes ... I DONT WANT TO HAVE TO WAIT A MONTH FOR MORE",2017-12-14 02:06:35,"https://twitter.com/jacobbenbrook/status/941127246260998144",NA,NA,0,"#Riverdale"
"34","#Riverdale BEST SHOW EVER KEEPS ME ON THE EDGE <e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><ed><a0><bd><ed><b2><99><ed><a0><bd><ed><b2><9b><ed><a0><bd><ed><b2><99>",2017-12-14 02:06:35,"https://twitter.com/fabulously_ang/status/941127245917278209",NA,NA,0,"#Riverdale"
"35","@CamilaMendes how did veronica managed to hang that mistletoe?? the ceiling was too high for her to reach #riverdale",2017-12-14 02:06:33,"https://twitter.com/riverdaddies15/status/941127239902552065",NA,NA,1,"#Riverdale"
"36","The midseason finale of #Riverdale revealed the identity of the Black Hood. Were you surprised? https://t.co/2RRmeFIz2f",2017-12-14 02:06:33,"https://twitter.com/BamSmackPow/status/941127237440503809",NA,NA,0,"#Riverdale"
"37","The midseason finale of #Riverdale revealed the identity of the Black Hood. Were you surprised? https://t.co/YNkM7RCkuM",2017-12-14 02:06:33,"https://twitter.com/RealRobWolkey/status/941127237302091776",NA,NA,0,"#Riverdale"
"38","my reaction to finding out who the black hood is tho... #riverdale https://t.co/XIZUmpQaaX @madelainepetsch<e2><80><a6> https://t.co/89yGlhqEFD",2017-12-14 02:06:33,"https://twitter.com/intoyoupetsch/status/941127236295458816",NA,NA,0,"#Riverdale"
"39","Me burning my notes after finals #Riverdale https://t.co/Dj0aGYIKKG",2017-12-14 02:06:31,"https://twitter.com/DaniSilva1998/status/941127230738100224",NA,NA,0,"#Riverdale"
"40","Now watching #Riverdale",2017-12-14 02:06:30,"https://twitter.com/HeartbeatCarrie/status/941127225725689856",NA,NA,0,"#Riverdale"
"41","An hour behind on #Riverdale @CW_Riverdale omg!! #GrandmaRose <e2><80><9c>you should<e2><80><99>ve drowned them at birth like a basket of kittens<e2><80><9d> <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82>",2017-12-14 02:06:29,"https://twitter.com/Jen_Wooley/status/941127221158334464",NA,NA,0,"#Riverdale"
"42","#riverdale has me shook",2017-12-14 02:06:28,"https://twitter.com/brookeelytle/status/941127215365976064",NA,NA,0,"#Riverdale"
"43","#Riverdale the actors are going to have to throw us some hints until January because my patience level is minimal",2017-12-14 02:06:26,"https://twitter.com/Foxyy_m/status/941127207178719237",NA,NA,0,"#Riverdale"
"44","all y<e2><80><99>all think #varchie<c2><a0>is back lol sike. im calling it now there<e2><80><99>s about to be a love triangle going down between<e2><80><a6> https://t.co/0snxBNzzeS",2017-12-14 02:06:24,"https://twitter.com/dazedwithjkilla/status/941127200962641921",NA,NA,0,"#Riverdale"
"45","MI HIJA! Drink every time Hiram saids mi hija #riverdale",2017-12-14 02:06:21,"https://twitter.com/limegreenjelloo/status/941127185850617859",NA,NA,0,"#Riverdale"
"46","I didn<e2><80><99>t know how to feel about this whole Betty &amp; Archie situation...but I love it! <ed><a0><bd><ed><b8><8d> #riverdale https://t.co/yTPGmpUcxq",2017-12-14 02:06:19,"https://twitter.com/kimberleeann13/status/941127179823468557",NA,NA,0,"#Riverdale"
"47","#Riverdale

I'D RATHER HAVE ARCHIE AND VERONICA TOGETHER THEN BETTY AND ARCHIE!!!!",2017-12-14 02:06:19,"https://twitter.com/xxMusixislifexx/status/941127178208600065",NA,NA,0,"#Riverdale"
"48","And this is the beginning of my slow burn endgame<e2><98><84><e2><9d><a4> thank you!! #barchie #Riverdale https://t.co/yB8EzPXZ54",2017-12-14 02:06:18,"https://twitter.com/barchiesfated/status/941127173267705856",NA,NA,0,"#Riverdale"
"49","okay #riverdale i maybe late but i recorded you",2017-12-14 02:06:18,"https://twitter.com/xannisa__/status/941127173209026560",NA,NA,0,"#Riverdale"
"50","SHOOOOOKKKKKKK BUT IN LOVEEEEEE<ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d> #Riverdale https://t.co/yzvoSms0dR",2017-12-14 02:06:17,"https://twitter.com/ughhcassieee/status/941127172932108294",NA,NA,0,"#Riverdale"
"51","Riverdale has me shook<ed><a0><bd><ed><b8><b3> @CW_Riverdale #riverdale",2017-12-14 02:06:17,"https://twitter.com/colieolie022/status/941127171178889223",NA,NA,0,"#Riverdale"
"52","#riverdale oh great now i want to KILL MYSELF",2017-12-14 02:06:16,"https://twitter.com/reaganx13/status/941127165696970753",NA,NA,0,"#Riverdale"
"53","that<e2><80><99>s definitely not the blackhood #Riverdale @lilireinhart @kj_apa @colesprouse @CamilaMendes",2017-12-14 02:06:16,"https://twitter.com/FUCKanaforreal/status/941127165617328128",NA,NA,0,"#Riverdale"
"54","So that #riverdale episode killed me on the inside! I just want Jug and Betty to be happy! Is that too much to ask from the writers!",2017-12-14 02:06:16,"https://twitter.com/missmadiclaire/status/941127164845608961",NA,NA,0,"#Riverdale"
"55","5 weeks until #Riverdale is back idk how I<e2><80><99>m gonna last.",2017-12-14 02:06:15,"https://twitter.com/MattNYD/status/941127164048617473",NA,NA,0,"#Riverdale"
"56","BUT WHEN ARCHIE GOT INTO THE GROUND TO BE BURRIED TO SAVE BETTY<e2><80><99>S LIFE IT HAD ME SHOOK #bestfriends #riverdale #bettycooper #archieandrews",2017-12-14 02:06:15,"https://twitter.com/multifan_vixen/status/941127160684797952",NA,NA,0,"#Riverdale"
"57","When you now need to wait another month for new episodes of #Riverdale , but this was such an amazing episode and e<e2><80><a6> https://t.co/yXXJhU7bf8",2017-12-14 02:06:14,"https://twitter.com/Riverdaleloveer/status/941127157232930817",NA,NA,0,"#Riverdale"
"58","Betty needs to tell Jughead she kissed Archie, Jughead needs to tell Betty he kissed Toni, Archie needs to tell Ron<e2><80><a6> https://t.co/XTb1BhUSFq",2017-12-14 02:06:13,"https://twitter.com/Gaby_Moenter/status/941127153948782594",NA,NA,0,"#Riverdale"
"59","THIS RIVERDALE EPISODE OMG. and now I gotta wait till January 17th? are you kidding me? ugh. #riverdale",2017-12-14 02:06:12,"https://twitter.com/InmanAutumn/status/941127149230198789",NA,NA,0,"#Riverdale"
"60","BARCHIE IS BETTER OFF AS FRIENDS #Riverdale https://t.co/quWGP6sn60",2017-12-14 02:06:11,"https://twitter.com/liamsdevotions/status/941127147166380032",NA,NA,0,"#Riverdale"
"61","I really need more friends who watch #riverdale",2017-12-14 02:06:10,"https://twitter.com/katherinejanee/status/941127140136939521",NA,NA,0,"#Riverdale"
"62","What a wild ride this season of #Riverdale has been so far <ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd>",2017-12-14 02:06:08,"https://twitter.com/ohsoawsum/status/941127133950341120",NA,NA,0,"#Riverdale"
"63","who Penelope with??? wanted it to be Hal to free Alice up for FP #Riverdale",2017-12-14 02:06:07,"https://twitter.com/RobynEJeffrey/status/941127128833146880",NA,NA,0,"#Riverdale"
"64","Pretty sure Archie killed an innocent man.

#Riverdale https://t.co/iPCtjUWnY2",2017-12-14 02:06:07,"https://twitter.com/sneakynin/status/941127128590012417",NA,NA,0,"#Riverdale"
"65","ok black hood dressed as santa climbing over the couch was creepy #riverdale",2017-12-14 02:06:06,"https://twitter.com/realitytv_fan/status/941127123179266048",NA,NA,0,"#Riverdale"
"66","IDK if I've ever looked at a show with a tear in my eye and said thats my show right there before. But that's my mo<e2><80><a6> https://t.co/ynSMFq3v3Z",2017-12-14 02:06:05,"https://twitter.com/TVObsesssed/status/941127118586548225",NA,NA,0,"#Riverdale"
"67","Aw Bugheads gifts #Riverdale",2017-12-14 02:06:03,"https://twitter.com/MimiC1019/status/941127112211206145",NA,NA,0,"#Riverdale"
"68","It<e2><80><99>s Ronnie and Archiekins against the world 

#Riverdale",2017-12-14 02:06:03,"https://twitter.com/HoIIandaze/status/941127111234019329",NA,NA,0,"#Riverdale"
"69","But seriously, guys.. can we talk about the fact that he CUT OFF HIS OWN FINGER?! I never use this phrase.... I AM<e2><80><a6> https://t.co/BWzMYrQk9P",2017-12-14 02:06:01,"https://twitter.com/clan_amcam/status/941127103197704192",NA,NA,0,"#Riverdale"
"70","I think the person constructing this whole organization with the black hood shit is Betty's brother(even tho I don'<e2><80><a6> https://t.co/zfe3B9mOcY",2017-12-14 02:06:01,"https://twitter.com/mulitshipgirl/status/941127102618898432",NA,NA,0,"#Riverdale"
"71","barchie and varchie??? I can<e2><80><99>t choose wth, next thing you<e2><80><99>ll know it<e2><80><99>ll be Jarchie #riverdale",2017-12-14 02:05:58,"https://twitter.com/dianappherrera/status/941127092732923904",NA,NA,0,"#Riverdale"
"72","@ArchieComics The current Archie Comic by @MarkWaid is on a tear right now. Everyone must read it! #DiltonxBetty, a<e2><80><a6> https://t.co/0GNb0Rlva2",2017-12-14 02:05:58,"https://twitter.com/StevieSaidYup/status/941127092732698624",NA,NA,1,"#Riverdale"
"73","this finale wrapped up too smoothly... something doesn<e2><80><99>t seem right lol #Riverdale",2017-12-14 02:05:58,"https://twitter.com/huunterjames/status/941127091197808642",NA,NA,1,"#Riverdale"
"74","Oh no #Riverdale has been partially spoiled for me!",2017-12-14 02:05:57,"https://twitter.com/ekoreen/status/941127087452078081",NA,NA,0,"#Riverdale"
"75","Ok but why is no one talking about Archie kissing Betty ?#Riverdale",2017-12-14 02:05:57,"https://twitter.com/MccormickMagen/status/941127086168829954",NA,NA,0,"#Riverdale"
"76","Jesus the Blossoms are horrible. #Riverdale #basketofkittens",2017-12-14 02:05:57,"https://twitter.com/J_David_Clarke/status/941127085791350785",NA,NA,0,"#Riverdale"
"77","Excuse me while I run away from Twitter for the night... haven<e2><80><99>t watched @CW_Riverdale yet but all these tweets got<e2><80><a6> https://t.co/ySmpXGmT1L",2017-12-14 02:05:57,"https://twitter.com/Steven_Jenna10/status/941127085346635776",NA,NA,0,"#Riverdale"
"78","W/o spoilers I just want there to be proof when #riverdale comes back: I don't believe what was revealed. Something<e2><80><a6> https://t.co/lxrKa4nKct",2017-12-14 02:05:55,"https://twitter.com/maddmollzz/status/941127078858121221",NA,NA,1,"#Riverdale"
"79","Let's start taking bets on who took the photos. #riverdale",2017-12-14 02:05:53,"https://twitter.com/wright_aly/status/941127068196179968",NA,NA,0,"#Riverdale"
"80","Yes !! I enjoyed that kiss . A perfect Christmas present from #Riverdale . THANK YOU . <ed><a0><bd><ed><b8><8d><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f>",2017-12-14 02:05:52,"https://twitter.com/ArchieBettyFans/status/941127066489147392",NA,NA,0,"#Riverdale"
"81","January 17, 2018 is more then a month away!!!! We have to wait more then a month for #Riverdale<c2><a0> to return!! <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><e2><80><a6> https://t.co/i9BTMpPzmi",2017-12-14 02:05:52,"https://twitter.com/im5sos_bae/status/941127065440530437",NA,NA,0,"#Riverdale"
"82","Never would've guessed the janitor was the Black Hood, because he never showed up until recently. But I still have<e2><80><a6> https://t.co/7WkIFNqtv2",2017-12-14 02:05:50,"https://twitter.com/caangotto/status/941127057500786689",NA,NA,0,"#Riverdale"
"83","Betty January 17 #Riverdale https://t.co/NVTBMbmpYl",2017-12-14 02:05:49,"https://twitter.com/GeekDavis0/status/941127054346551296",NA,NA,0,"#Riverdale"
"84","i know i<e2><80><99>m not the only one who thinks he<e2><80><99>s not the black hood #riverdale https://t.co/aj8Zxn1IbW",2017-12-14 02:05:49,"https://twitter.com/krispyycreams/status/941127051628765189",NA,NA,0,"#Riverdale"
"85","@brittashipsit @BrianEPaterson cannot WAIT for y<e2><80><99>all episode ! &amp; It<e2><80><99>s the merge ?! I<e2><80><99>m so pumped, it<e2><80><99>s gonna be so good !!! <ed><a0><bd><ed><b8><9b><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><be> #Riverdale",2017-12-14 02:05:49,"https://twitter.com/perfgirlnxtdoor/status/941127051528073217",NA,NA,0,"#Riverdale"
"86","Dear #Riverdale, 
I'm not here for the love triangle. Please don't do it. That one moment...I'm biased because I'm<e2><80><a6> https://t.co/svHUxiJIHI",2017-12-14 02:05:47,"https://twitter.com/LWood9013/status/941127044838064128",NA,NA,0,"#Riverdale"
"87","didn<e2><80><99>t know a note would make me feel so many ways #riverdale https://t.co/FPUmEB38rt",2017-12-14 02:05:45,"https://twitter.com/spideyjuggie/status/941127038236229634",NA,NA,0,"#Riverdale"
"88","what about riverdalikins?? #riverdale @camilamendes https://t.co/9yrGCfgjpB",2017-12-14 02:05:45,"https://twitter.com/racheletoadvine/status/941127037959499776",NA,NA,0,"#Riverdale"
"89","@CW_Riverdale My soft babies thanks @WriterRAS for making them come alive #Riverdale https://t.co/zLECjC1GBN",2017-12-14 02:05:45,"https://twitter.com/megzy1999x/status/941127037317779457",NA,NA,0,"#Riverdale"
"90","I<e2><80><99>m thinking there<e2><80><99>s going to be a lot more dark Betty in the rest of season 2... in the meantime, can we please ge<e2><80><a6> https://t.co/N8nSiHWi4Y",2017-12-14 02:05:45,"https://twitter.com/Hannah_Croft/status/941127036415995904",NA,NA,0,"#Riverdale"
"91","#riverdale seriously has me quaking. Fucking S H O O K https://t.co/f9KqDb411Y",2017-12-14 02:05:45,"https://twitter.com/JackieJazza42/status/941127034885038081",NA,NA,0,"#Riverdale"
"92","I love #riverdale",2017-12-14 02:05:44,"https://twitter.com/rim_rim_13/status/941127033601568773",NA,NA,0,"#Riverdale"
"93","This whole Archie/Betty/Veronica/Jughead situation is a no from me #Riverdale",2017-12-14 02:05:43,"https://twitter.com/yoonmins_witch/status/941127028916523008",NA,NA,0,"#Riverdale"
"94","Now I have no tv shows to watch until 2018! <ed><a0><bd><ed><b8><a9>

#Riverdale isn<e2><80><99>t back until January 17..
#TWD isn<e2><80><99>t back until February 25...",2017-12-14 02:05:43,"https://twitter.com/MattNYD/status/941127027704418311",NA,NA,1,"#Riverdale"
"95","There<e2><80><99>s no way Svenson could be the Black Hood. The Real Black Hood must have put him up to it. #Riverdale",2017-12-14 02:05:42,"https://twitter.com/IamJp721/status/941127023279464448",NA,NA,0,"#Riverdale"
"96","But I mean.... Riverdale has me shook #Riverdale",2017-12-14 02:05:42,"https://twitter.com/morgandm__/status/941127022876733440",NA,NA,0,"#Riverdale"
"97","#Riverdale thanks for a crazy awesome episode!!! @CW_Riverdale",2017-12-14 02:05:41,"https://twitter.com/typicalsuzanna/status/941127018296565760",NA,NA,0,"#Riverdale"
"98","Theory: the real #BlackHood set up Mr. Svensen, forcing him to be the ""black hood"" to trick them into thinking he w<e2><80><a6> https://t.co/bUfxaKJ8iM",2017-12-14 02:05:38,"https://twitter.com/runeofpromise/status/941127008586817538",NA,NA,0,"#Riverdale"
"99","How do you guys expect us to wait a month , crying in fetal position <ed><a0><bd><ed><b8><a9><ed><a0><bd><ed><b8><a9> #RIVERDALE . I<e2><80><99>ll be waiting for you guys !<e2><80><a6> https://t.co/aLkdx9YCLh",2017-12-14 02:05:36,"https://twitter.com/AshFranciscox/status/941126999044739075",NA,NA,0,"#Riverdale"
"100","That feeling when you have to wait a month for the next riverdale episode... depression. Stilll a good one though!#riverdale",2017-12-14 02:05:36,"https://twitter.com/Maeve_b111/status/941126997807456257",NA,NA,0,"#Riverdale"
"101","Who<e2><80><99>s this <e2><80><9c>moi<e2><80><9d> Veronica keeps talking about? #riverdale @CamilaMendes",2017-12-14 02:05:35,"https://twitter.com/OzSifuentes/status/941126993449496576",NA,NA,0,"#Riverdale"
"102","I really want Archie and Betty to be together but Veronica brought her I love you game... Under the mistletoe .. I<e2><80><a6> https://t.co/g3ibbHJ4cb",2017-12-14 02:05:34,"https://twitter.com/KendraHart09/status/941126991155212289",NA,NA,0,"#Riverdale"
"103","I really don<e2><80><99>t think that the Janitor is the black hood! #Riverdale",2017-12-14 02:05:34,"https://twitter.com/AidelisPerez/status/941126989431427072",NA,NA,0,"#Riverdale"
"104","this janitor guy was framed by the black hood to be the black hood .... #riverdale .... nope ..",2017-12-14 02:05:34,"https://twitter.com/larissdemi1420/status/941126989255081984",NA,NA,0,"#Riverdale"
"105","WTF TOOK THOSE PICTURES #Riverdale https://t.co/xN5FK2jEhD",2017-12-14 02:05:33,"https://twitter.com/_mblanco/status/941126985937489921",NA,NA,0,"#Riverdale"
"106","I cannot wait till January 17 for a new episode of #riverdale<c2><a0> ... this is effin crap tbh",2017-12-14 02:05:31,"https://twitter.com/nicolelabouseur/status/941126975896342528",NA,NA,1,"#Riverdale"
"107","Southside high and riverdale combining?!? This is what I signed up for #Riverdale",2017-12-14 02:05:29,"https://twitter.com/earpjauregui/status/941126969726590976",NA,NA,1,"#Riverdale"
"108","How did Cheryl become basically useless this season? Writers really dropped the ball there #riverdale",2017-12-14 02:05:28,"https://twitter.com/limegreenjelloo/status/941126965993582599",NA,NA,2,"#Riverdale"
"109","#Riverdale lowkey disappointed sister",2017-12-14 02:05:27,"https://twitter.com/bathisblack/status/941126963053330433",NA,NA,0,"#Riverdale"
"110","@ArchieComics Waiting for  new #Riverdale episodes. January 17th get here faster. https://t.co/Gvccyl49Si",2017-12-14 02:05:26,"https://twitter.com/AshtonLagl/status/941126955495280640",NA,NA,1,"#Riverdale"
"111","I love how everyone is freaking out over the Black Hood, Varchie and Betty picking up the hood out the fire, when I<e2><80><a6> https://t.co/m95cyiFtZS",2017-12-14 02:05:25,"https://twitter.com/francxsca_c/status/941126953935036416",NA,NA,0,"#Riverdale"
"112","#Riverdale Ummm Name A More Iconic Duo.....I'll wait https://t.co/KaGUq0JZAX",2017-12-14 02:05:24,"https://twitter.com/enthuased/status/941126950436958208",NA,NA,1,"#Riverdale"
"113","tonight<e2><80><99>s episode of riverdale got me fucked up #Riverdale",2017-12-14 02:05:23,"https://twitter.com/rosiekilajy/status/941126944766218240",NA,NA,1,"#Riverdale"
"114","when you realize #riverdale won<e2><80><99>t return until mid january. until then, riverdaliens! https://t.co/6mwxfPj0sC",2017-12-14 02:05:23,"https://twitter.com/GameKnucklesTV/status/941126944392929280",NA,NA,0,"#Riverdale"
"115","Glad I didn't watch this ep #Riverdale",2017-12-14 02:05:23,"https://twitter.com/PastelRose7/status/941126944309039106",NA,NA,0,"#Riverdale"
"116","#riverdale 

the seen with betty burying archie was actually terryfing and i was shaKING 

BUT THEN BETTY HIT HIM W<e2><80><a6> https://t.co/hveJ53YDgI",2017-12-14 02:05:21,"https://twitter.com/xmjxo/status/941126937069711360",NA,NA,0,"#Riverdale"
"117","Um, Betty? #Riverdale",2017-12-14 02:05:21,"https://twitter.com/kmv192/status/941126934360141824",NA,NA,0,"#Riverdale"
"118","If (REDACTED) starts saying ""Bored now"" and flaying people alive as part of their new descent into darkness, I'm go<e2><80><a6> https://t.co/a3yDsog89K",2017-12-14 02:05:19,"https://twitter.com/hellresidentNY/status/941126927485669376",NA,NA,0,"#Riverdale"
"119","That face is so scary! I love dark Betty Haha #Riverdale https://t.co/duE986gMHC",2017-12-14 02:05:19,"https://twitter.com/jjalfaro22/status/941126927229816832",NA,NA,0,"#Riverdale"
"120","Awe Archie is so protective of Betty . #Riverdale #Barchie",2017-12-14 02:05:18,"https://twitter.com/ArchieBettyFans/status/941126923815702529",NA,NA,2,"#Riverdale"
"121","veronica and archie and the equivalent of lucas and brooke in oth, there will always be a peyton and thats betty... #riverdale",2017-12-14 02:05:16,"https://twitter.com/octavyadottore/status/941126914152034305",NA,NA,1,"#Riverdale"
"122","I don<e2><80><99>t even know why I watch riverdale anymore...I just wanna talk, I just wanna talk to someone..probably will ne<e2><80><a6> https://t.co/BoeJBu7eKz",2017-12-14 02:05:16,"https://twitter.com/josiebarks/status/941126913157890048",NA,NA,0,"#Riverdale"
"123","Riverdale comes back on my birthday what I good gift <ed><a0><be><ed><b4><aa><ed><a0><be><ed><b4><aa> #riverdale",2017-12-14 02:05:15,"https://twitter.com/karyne_renae/status/941126911815831552",NA,NA,0,"#Riverdale"
"124","Y'all see ya next year. 
#Riverdale",2017-12-14 02:05:15,"https://twitter.com/alyharts/status/941126911165595648",NA,NA,0,"#Riverdale"
"125","I have to wait so long... #riverdale @CW_Riverdale 
January 17 @lilireinhart @kj_apa @colesprouse @CamilaMendes 
This isn't over <ed><a0><bd><ed><b2><99>",2017-12-14 02:05:15,"https://twitter.com/Mar9arita_Rios/status/941126909219475456",NA,NA,0,"#Riverdale"
"126","post-#Riverdale mood https://t.co/3WI5GbZPP1",2017-12-14 02:05:14,"https://twitter.com/Syfyfangrrls/status/941126905310330880",NA,NA,1,"#Riverdale"
